,Description,Dates,Quantity,Invoice,CustomerID,Relative_UnitPrice
2903,LUNCH BAG RED RETROSPOT,2011-09-12,42.0,5,5,1.65
2904,LUNCH BAG RED RETROSPOT,2011-09-13,51.0,8,8,1.698627450980392
2905,LUNCH BAG RED RETROSPOT,2011-09-14,122.0,4,4,1.486065573770492
2906,LUNCH BAG RED RETROSPOT,2011-09-15,57.0,8,6,1.9836842105263157
2907,LUNCH BAG RED RETROSPOT,2011-09-16,25.0,4,4,1.65
2908,LUNCH BAG RED RETROSPOT,2011-09-17,0.0,0,0,0.0
2909,LUNCH BAG RED RETROSPOT,2011-09-18,2.0,1,1,1.65
2910,LUNCH BAG RED RETROSPOT,2011-09-19,51.0,5,5,1.6500000000000001
2911,LUNCH BAG RED RETROSPOT,2011-09-20,37.0,7,7,1.7394594594594595
2912,LUNCH BAG RED RETROSPOT,2011-09-21,5.0,2,2,2.642
2913,LUNCH BAG RED RETROSPOT,2011-09-22,33.0,6,6,1.8003030303030303
2914,LUNCH BAG RED RETROSPOT,2011-09-23,46.0,5,4,2.4443478260869567
2915,LUNCH BAG RED RETROSPOT,2011-09-24,0.0,0,0,0.0
2916,LUNCH BAG RED RETROSPOT,2011-09-25,40.0,4,4,1.65
2917,LUNCH BAG RED RETROSPOT,2011-09-26,3.0,1,1,4.13
2918,LUNCH BAG RED RETROSPOT,2011-09-27,47.0,4,3,3.3929787234042554
2919,LUNCH BAG RED RETROSPOT,2011-09-28,49.0,7,7,1.7006122448979593
2920,LUNCH BAG RED RETROSPOT,2011-09-29,95.0,9,9,1.65
2921,LUNCH BAG RED RETROSPOT,2011-09-30,34.0,5,5,1.7958823529411765
2922,LUNCH BAG RED RETROSPOT,2011-10-01,0.0,0,0,0.0
2923,LUNCH BAG RED RETROSPOT,2011-10-02,0.0,0,0,0.0
2924,LUNCH BAG RED RETROSPOT,2011-10-03,37.0,6,5,1.9181081081081082
2925,LUNCH BAG RED RETROSPOT,2011-10-04,79.0,6,5,3.943924050632911
2926,LUNCH BAG RED RETROSPOT,2011-10-05,60.0,4,4,1.65
2927,LUNCH BAG RED RETROSPOT,2011-10-06,50.0,3,3,1.65
2928,LUNCH BAG RED RETROSPOT,2011-10-07,50.0,5,5,3.305
2929,LUNCH BAG RED RETROSPOT,2011-10-08,0.0,0,0,0.0
2930,LUNCH BAG RED RETROSPOT,2011-10-09,2.0,1,1,1.65
2931,LUNCH BAG RED RETROSPOT,2011-10-10,36.0,10,10,2.0633333333333335
2932,LUNCH BAG RED RETROSPOT,2011-10-11,84.0,7,7,2.4380952380952383
2933,LUNCH BAG RED RETROSPOT,2011-10-12,42.0,5,4,1.7090476190476191
2934,LUNCH BAG RED RETROSPOT,2011-10-13,65.0,3,3,1.4838461538461538
2935,LUNCH BAG RED RETROSPOT,2011-10-14,150.0,5,5,1.958
2936,LUNCH BAG RED RETROSPOT,2011-10-15,0.0,0,0,0.0
2937,LUNCH BAG RED RETROSPOT,2011-10-16,6.0,2,2,1.6499999999999997
2938,LUNCH BAG RED RETROSPOT,2011-10-17,12.0,3,3,1.6499999999999997
2939,LUNCH BAG RED RETROSPOT,2011-10-18,45.0,4,4,3.0475555555555554
2940,LUNCH BAG RED RETROSPOT,2011-10-19,26.0,3,3,2.2223076923076923
2941,LUNCH BAG RED RETROSPOT,2011-10-20,10.0,1,1,1.65
2942,LUNCH BAG RED RETROSPOT,2011-10-21,39.0,4,4,2.923076923076923
2943,LUNCH BAG RED RETROSPOT,2011-10-22,0.0,0,0,0.0
2944,LUNCH BAG RED RETROSPOT,2011-10-23,14.0,2,2,1.6500000000000001
2945,LUNCH BAG RED RETROSPOT,2011-10-24,8.0,3,3,2.8899999999999997
2946,LUNCH BAG RED RETROSPOT,2011-10-25,37.0,7,6,2.522162162162162
2947,LUNCH BAG RED RETROSPOT,2011-10-26,52.0,4,4,1.65
2948,LUNCH BAG RED RETROSPOT,2011-10-27,45.0,5,5,1.65
2949,LUNCH BAG RED RETROSPOT,2011-10-28,14.0,3,3,2.3592857142857144
2950,LUNCH BAG RED RETROSPOT,2011-10-29,0.0,0,0,0.0
2951,LUNCH BAG RED RETROSPOT,2011-10-30,78.0,7,7,1.65
2952,LUNCH BAG RED RETROSPOT,2011-10-31,10.0,4,3,3.221
2953,LUNCH BAG RED RETROSPOT,2011-11-01,6.0,2,2,1.6500000000000001
2954,LUNCH BAG RED RETROSPOT,2011-11-02,17.0,3,3,1.7958823529411763
2955,LUNCH BAG RED RETROSPOT,2011-11-03,30.0,2,2,1.65
2956,LUNCH BAG RED RETROSPOT,2011-11-04,38.0,2,2,2.3468421052631583
2957,LUNCH BAG RED RETROSPOT,2011-11-05,0.0,0,0,0.0
2958,LUNCH BAG RED RETROSPOT,2011-11-06,122.0,5,5,1.486065573770492
2959,LUNCH BAG RED RETROSPOT,2011-11-07,130.0,4,4,1.4961538461538462
2960,LUNCH BAG RED RETROSPOT,2011-11-08,61.0,7,6,2.721639344262295
2961,LUNCH BAG RED RETROSPOT,2011-11-09,161.0,7,7,1.5411801242236025
2962,LUNCH BAG RED RETROSPOT,2011-11-10,93.0,11,11,1.6766666666666667
2963,LUNCH BAG RED RETROSPOT,2011-11-11,58.0,6,4,3.2049999999999996
2964,LUNCH BAG RED RETROSPOT,2011-11-12,0.0,0,0,0.0
2965,LUNCH BAG RED RETROSPOT,2011-11-13,23.0,6,5,1.65
2966,LUNCH BAG RED RETROSPOT,2011-11-14,135.0,5,5,1.5753333333333333
2967,LUNCH BAG RED RETROSPOT,2011-11-15,132.0,7,5,1.921060606060606
2968,LUNCH BAG RED RETROSPOT,2011-11-16,36.0,5,5,1.65
2969,LUNCH BAG RED RETROSPOT,2011-11-17,41.0,8,8,1.7709756097560976
2970,LUNCH BAG RED RETROSPOT,2011-11-18,66.0,5,4,3.8315151515151515
2971,LUNCH BAG RED RETROSPOT,2011-11-19,0.0,0,0,0.0
2972,LUNCH BAG RED RETROSPOT,2011-11-20,39.0,5,5,1.65
2973,LUNCH BAG RED RETROSPOT,2011-11-21,37.0,6,6,1.8510810810810814
2974,LUNCH BAG RED RETROSPOT,2011-11-22,37.0,3,2,4.042972972972973
2975,LUNCH BAG RED RETROSPOT,2011-11-23,37.0,5,5,1.9851351351351352
2976,LUNCH BAG RED RETROSPOT,2011-11-24,44.0,6,6,1.7627272727272727
2977,LUNCH BAG RED RETROSPOT,2011-11-25,83.0,8,6,3.1753012048192772
2978,LUNCH BAG RED RETROSPOT,2011-11-26,0.0,0,0,0.0
2979,LUNCH BAG RED RETROSPOT,2011-11-27,18.0,3,3,3.6727777777777777
2980,LUNCH BAG RED RETROSPOT,2011-11-28,58.0,7,7,1.8637931034482758
2981,LUNCH BAG RED RETROSPOT,2011-11-29,49.0,6,4,3.50734693877551
2982,LUNCH BAG RED RETROSPOT,2011-11-30,81.0,6,5,2.313950617283951
2983,LUNCH BAG RED RETROSPOT,2011-12-01,51.0,4,4,1.5574509803921568
2984,LUNCH BAG RED RETROSPOT,2011-12-02,72.0,5,5,2.661388888888889
2985,LUNCH BAG RED RETROSPOT,2011-12-03,0.0,0,0,0.0
2986,LUNCH BAG RED RETROSPOT,2011-12-04,10.0,3,3,3.9669999999999996
2987,LUNCH BAG RED RETROSPOT,2011-12-05,50.0,6,5,2.0467999999999997
2988,LUNCH BAG RED RETROSPOT,2011-12-06,55.0,8,8,1.65
2989,LUNCH BAG RED RETROSPOT,2011-12-07,35.0,4,4,1.65
2990,LUNCH BAG RED RETROSPOT,2011-12-08,52.0,9,7,1.9521153846153845
2991,LUNCH BAG RED RETROSPOT,2011-12-09,42.0,3,3,1.5185714285714287
2992,NATURAL SLATE HEART CHALKBOARD ,2010-12-01,38.0,5,5,3.417368421052632
2993,NATURAL SLATE HEART CHALKBOARD ,2010-12-02,28.0,5,5,2.95
2994,NATURAL SLATE HEART CHALKBOARD ,2010-12-03,28.0,5,3,4.535714285714286
2995,NATURAL SLATE HEART CHALKBOARD ,2010-12-04,0.0,0,0,0.0
2996,NATURAL SLATE HEART CHALKBOARD ,2010-12-05,25.0,6,6,2.9500000000000006
2997,NATURAL SLATE HEART CHALKBOARD ,2010-12-06,43.0,7,5,4.257906976744186
2998,NATURAL SLATE HEART CHALKBOARD ,2010-12-07,61.0,7,3,3.169016393442623
2999,NATURAL SLATE HEART CHALKBOARD ,2010-12-08,46.0,4,4,3.5291304347826093
3000,NATURAL SLATE HEART CHALKBOARD ,2010-12-09,39.0,6,4,4.240256410256411
3001,NATURAL SLATE HEART CHALKBOARD ,2010-12-10,35.0,6,5,3.7111428571428577
3002,NATURAL SLATE HEART CHALKBOARD ,2010-12-11,0.0,0,0,0.0
3003,NATURAL SLATE HEART CHALKBOARD ,2010-12-12,13.0,2,2,2.9500000000000006
3004,NATURAL SLATE HEART CHALKBOARD ,2010-12-13,55.0,9,8,3.595818181818182
3005,NATURAL SLATE HEART CHALKBOARD ,2010-12-14,11.0,3,3,3.2190909090909092
3006,NATURAL SLATE HEART CHALKBOARD ,2010-12-15,66.0,4,4,2.9500000000000006
3007,NATURAL SLATE HEART CHALKBOARD ,2010-12-16,36.0,4,4,2.9500000000000006
3008,NATURAL SLATE HEART CHALKBOARD ,2010-12-17,16.0,5,1,5.91
3009,NATURAL SLATE HEART CHALKBOARD ,2010-12-18,0.0,0,0,0.0
3010,NATURAL SLATE HEART CHALKBOARD ,2010-12-19,0.0,0,0,0.0
3011,NATURAL SLATE HEART CHALKBOARD ,2010-12-20,26.0,5,3,3.6330769230769233
3012,NATURAL SLATE HEART CHALKBOARD ,2010-12-21,25.0,7,3,3.7788000000000004
3013,NATURAL SLATE HEART CHALKBOARD ,2010-12-22,12.0,1,1,2.9500000000000006
3014,NATURAL SLATE HEART CHALKBOARD ,2010-12-23,4.0,2,2,5.17
3015,NATURAL SLATE HEART CHALKBOARD ,2010-12-24,0.0,0,0,0.0
3016,NATURAL SLATE HEART CHALKBOARD ,2010-12-25,0.0,0,0,0.0
3017,NATURAL SLATE HEART CHALKBOARD ,2010-12-26,0.0,0,0,0.0
3018,NATURAL SLATE HEART CHALKBOARD ,2010-12-27,0.0,0,0,0.0
3019,NATURAL SLATE HEART CHALKBOARD ,2010-12-28,0.0,0,0,0.0
3020,NATURAL SLATE HEART CHALKBOARD ,2010-12-29,0.0,0,0,0.0
3021,NATURAL SLATE HEART CHALKBOARD ,2010-12-30,0.0,0,0,0.0
3022,NATURAL SLATE HEART CHALKBOARD ,2010-12-31,0.0,0,0,0.0
3023,NATURAL SLATE HEART CHALKBOARD ,2011-01-01,0.0,0,0,0.0
3024,NATURAL SLATE HEART CHALKBOARD ,2011-01-02,0.0,0,0,0.0
3025,NATURAL SLATE HEART CHALKBOARD ,2011-01-03,0.0,0,0,0.0
3026,NATURAL SLATE HEART CHALKBOARD ,2011-01-04,73.0,5,5,2.7275342465753427
3027,NATURAL SLATE HEART CHALKBOARD ,2011-01-05,33.0,5,4,3.2190909090909097
3028,NATURAL SLATE HEART CHALKBOARD ,2011-01-06,124.0,8,8,2.640322580645161
3029,NATURAL SLATE HEART CHALKBOARD ,2011-01-07,12.0,2,2,2.9500000000000006
3030,NATURAL SLATE HEART CHALKBOARD ,2011-01-08,0.0,0,0,0.0
3031,NATURAL SLATE HEART CHALKBOARD ,2011-01-09,9.0,2,2,2.9500000000000006
3032,NATURAL SLATE HEART CHALKBOARD ,2011-01-10,15.0,4,3,3.5420000000000007
3033,NATURAL SLATE HEART CHALKBOARD ,2011-01-11,57.0,4,4,2.6650877192982456
3034,NATURAL SLATE HEART CHALKBOARD ,2011-01-12,69.0,6,6,2.7575362318840577
3035,NATURAL SLATE HEART CHALKBOARD ,2011-01-13,17.0,4,4,3.1170588235294123
3036,NATURAL SLATE HEART CHALKBOARD ,2011-01-14,40.0,8,5,3.589
3037,NATURAL SLATE HEART CHALKBOARD ,2011-01-15,0.0,0,0,0.0
3038,NATURAL SLATE HEART CHALKBOARD ,2011-01-16,10.0,2,2,2.95
3039,NATURAL SLATE HEART CHALKBOARD ,2011-01-17,26.0,8,7,3.386923076923077
3040,NATURAL SLATE HEART CHALKBOARD ,2011-01-18,24.0,5,4,3.5416666666666674
3041,NATURAL SLATE HEART CHALKBOARD ,2011-01-19,11.0,4,4,3.4663636363636368
3042,NATURAL SLATE HEART CHALKBOARD ,2011-01-20,23.0,4,4,3.443913043478261
3043,NATURAL SLATE HEART CHALKBOARD ,2011-01-21,14.0,4,3,3.5585714285714287
3044,NATURAL SLATE HEART CHALKBOARD ,2011-01-22,0.0,0,0,0.0
3045,NATURAL SLATE HEART CHALKBOARD ,2011-01-23,4.0,2,2,2.95
3046,NATURAL SLATE HEART CHALKBOARD ,2011-01-24,33.0,6,6,3.0360606060606066
3047,NATURAL SLATE HEART CHALKBOARD ,2011-01-25,68.0,11,10,3.0335294117647065
3048,NATURAL SLATE HEART CHALKBOARD ,2011-01-26,15.0,6,5,3.3286666666666673
3049,NATURAL SLATE HEART CHALKBOARD ,2011-01-27,38.0,7,7,3.0247368421052636
3050,NATURAL SLATE HEART CHALKBOARD ,2011-01-28,52.0,5,5,2.9500000000000006
3051,NATURAL SLATE HEART CHALKBOARD ,2011-01-29,0.0,0,0,0.0
3052,NATURAL SLATE HEART CHALKBOARD ,2011-01-30,18.0,4,4,2.9500000000000006
3053,NATURAL SLATE HEART CHALKBOARD ,2011-01-31,10.0,3,2,4.086
3054,NATURAL SLATE HEART CHALKBOARD ,2011-02-01,49.0,9,7,3.065918367346939
3055,NATURAL SLATE HEART CHALKBOARD ,2011-02-02,56.0,6,5,2.95
3056,NATURAL SLATE HEART CHALKBOARD ,2011-02-03,31.0,5,5,3.0416129032258072
3057,NATURAL SLATE HEART CHALKBOARD ,2011-02-04,1.0,1,1,2.95
3058,NATURAL SLATE HEART CHALKBOARD ,2011-02-05,0.0,0,0,0.0
3059,NATURAL SLATE HEART CHALKBOARD ,2011-02-06,2.0,1,1,2.95
3060,NATURAL SLATE HEART CHALKBOARD ,2011-02-07,21.0,6,5,3.8966666666666665
3061,NATURAL SLATE HEART CHALKBOARD ,2011-02-08,39.0,5,5,2.95
3062,NATURAL SLATE HEART CHALKBOARD ,2011-02-09,9.0,3,2,3.8966666666666665
3063,NATURAL SLATE HEART CHALKBOARD ,2011-02-10,6.0,2,2,2.9500000000000006
3064,NATURAL SLATE HEART CHALKBOARD ,2011-02-11,9.0,3,2,3.5811111111111114
3065,NATURAL SLATE HEART CHALKBOARD ,2011-02-12,0.0,0,0,0.0
3066,NATURAL SLATE HEART CHALKBOARD ,2011-02-13,8.0,3,3,2.95
3067,NATURAL SLATE HEART CHALKBOARD ,2011-02-14,12.0,1,1,2.9500000000000006
3068,NATURAL SLATE HEART CHALKBOARD ,2011-02-15,11.0,3,3,3.4663636363636368
3069,NATURAL SLATE HEART CHALKBOARD ,2011-02-16,74.0,9,9,2.9500000000000006
3070,NATURAL SLATE HEART CHALKBOARD ,2011-02-17,11.0,3,2,3.982727272727273
3071,NATURAL SLATE HEART CHALKBOARD ,2011-02-18,5.0,1,1,2.95
3072,NATURAL SLATE HEART CHALKBOARD ,2011-02-19,0.0,0,0,0.0
3073,NATURAL SLATE HEART CHALKBOARD ,2011-02-20,4.0,1,1,2.95
3074,NATURAL SLATE HEART CHALKBOARD ,2011-02-21,11.0,2,2,4.240909090909091
3075,NATURAL SLATE HEART CHALKBOARD ,2011-02-22,13.0,3,3,3.6053846153846156
3076,NATURAL SLATE HEART CHALKBOARD ,2011-02-23,29.0,7,6,3.145862068965518
3077,NATURAL SLATE HEART CHALKBOARD ,2011-02-24,16.0,4,4,3.3050000000000006
3078,NATURAL SLATE HEART CHALKBOARD ,2011-02-25,42.0,6,6,2.9500000000000006
3079,NATURAL SLATE HEART CHALKBOARD ,2011-02-26,0.0,0,0,0.0
3080,NATURAL SLATE HEART CHALKBOARD ,2011-02-27,15.0,3,3,2.9500000000000006
3081,NATURAL SLATE HEART CHALKBOARD ,2011-02-28,26.0,4,4,3.1684615384615387
3082,NATURAL SLATE HEART CHALKBOARD ,2011-03-01,20.0,5,5,3.0920000000000005
3083,NATURAL SLATE HEART CHALKBOARD ,2011-03-02,18.0,3,3,2.9500000000000006
3084,NATURAL SLATE HEART CHALKBOARD ,2011-03-03,1.0,1,1,5.79
3085,NATURAL SLATE HEART CHALKBOARD ,2011-03-04,23.0,4,4,3.0734782608695657
3086,NATURAL SLATE HEART CHALKBOARD ,2011-03-05,0.0,0,0,0.0
3087,NATURAL SLATE HEART CHALKBOARD ,2011-03-06,4.0,2,2,2.95
3088,NATURAL SLATE HEART CHALKBOARD ,2011-03-07,33.0,5,5,2.9500000000000006
3089,NATURAL SLATE HEART CHALKBOARD ,2011-03-08,18.0,3,3,2.9500000000000006
3090,NATURAL SLATE HEART CHALKBOARD ,2011-03-09,0.0,0,0,0.0
3091,NATURAL SLATE HEART CHALKBOARD ,2011-03-10,80.0,8,8,3.0210000000000004
3092,NATURAL SLATE HEART CHALKBOARD ,2011-03-11,61.0,4,4,2.6818032786885246
3093,NATURAL SLATE HEART CHALKBOARD ,2011-03-12,0.0,0,0,0.0
3094,NATURAL SLATE HEART CHALKBOARD ,2011-03-13,4.0,1,1,2.95
3095,NATURAL SLATE HEART CHALKBOARD ,2011-03-14,57.0,4,4,2.613157894736842
3096,NATURAL SLATE HEART CHALKBOARD ,2011-03-15,25.0,5,5,3.0636
3097,NATURAL SLATE HEART CHALKBOARD ,2011-03-16,24.0,3,3,2.9500000000000006
3098,NATURAL SLATE HEART CHALKBOARD ,2011-03-17,5.0,3,1,5.79
3099,NATURAL SLATE HEART CHALKBOARD ,2011-03-18,20.0,4,4,2.95
3100,NATURAL SLATE HEART CHALKBOARD ,2011-03-19,0.0,0,0,0.0
3101,NATURAL SLATE HEART CHALKBOARD ,2011-03-20,36.0,5,5,3.107777777777778
3102,NATURAL SLATE HEART CHALKBOARD ,2011-03-21,75.0,5,5,2.694
3103,NATURAL SLATE HEART CHALKBOARD ,2011-03-22,33.0,8,3,3.896666666666667
3104,NATURAL SLATE HEART CHALKBOARD ,2011-03-23,135.0,8,8,2.6865925925925924
3105,NATURAL SLATE HEART CHALKBOARD ,2011-03-24,13.0,2,2,2.9500000000000006
3106,NATURAL SLATE HEART CHALKBOARD ,2011-03-25,13.0,5,4,3.8238461538461546
3107,NATURAL SLATE HEART CHALKBOARD ,2011-03-26,0.0,0,0,0.0
3108,NATURAL SLATE HEART CHALKBOARD ,2011-03-27,3.0,1,1,2.9500000000000006
3109,NATURAL SLATE HEART CHALKBOARD ,2011-03-28,23.0,4,4,3.5673913043478267
3110,NATURAL SLATE HEART CHALKBOARD ,2011-03-29,73.0,7,4,5.258493150684932
3111,NATURAL SLATE HEART CHALKBOARD ,2011-03-30,20.0,5,5,3.092
3112,NATURAL SLATE HEART CHALKBOARD ,2011-03-31,32.0,6,6,3.0387500000000007
3113,NATURAL SLATE HEART CHALKBOARD ,2011-04-01,31.0,6,6,3.0416129032258072
3114,NATURAL SLATE HEART CHALKBOARD ,2011-04-02,0.0,0,0,0.0
3115,NATURAL SLATE HEART CHALKBOARD ,2011-04-03,10.0,3,3,2.95
3116,NATURAL SLATE HEART CHALKBOARD ,2011-04-04,6.0,1,1,2.9500000000000006
3117,NATURAL SLATE HEART CHALKBOARD ,2011-04-05,14.0,3,3,2.95
3118,NATURAL SLATE HEART CHALKBOARD ,2011-04-06,53.0,3,3,2.694905660377358
3119,NATURAL SLATE HEART CHALKBOARD ,2011-04-07,10.0,3,3,2.95
3120,NATURAL SLATE HEART CHALKBOARD ,2011-04-08,37.0,5,5,3.026756756756757
3121,NATURAL SLATE HEART CHALKBOARD ,2011-04-09,0.0,0,0,0.0
3122,NATURAL SLATE HEART CHALKBOARD ,2011-04-10,5.0,4,4,2.95
3123,NATURAL SLATE HEART CHALKBOARD ,2011-04-11,66.0,4,4,2.659090909090909
3124,NATURAL SLATE HEART CHALKBOARD ,2011-04-12,103.0,4,4,2.577184466019417
3125,NATURAL SLATE HEART CHALKBOARD ,2011-04-13,0.0,0,0,0.0
3126,NATURAL SLATE HEART CHALKBOARD ,2011-04-14,31.0,5,5,2.9500000000000006
3127,NATURAL SLATE HEART CHALKBOARD ,2011-04-15,24.0,4,4,3.186666666666667
3128,NATURAL SLATE HEART CHALKBOARD ,2011-04-16,0.0,0,0,0.0
3129,NATURAL SLATE HEART CHALKBOARD ,2011-04-17,42.0,4,4,2.9500000000000006
3130,NATURAL SLATE HEART CHALKBOARD ,2011-04-18,44.0,9,5,3.530909090909091
3131,NATURAL SLATE HEART CHALKBOARD ,2011-04-19,15.0,5,3,3.5180000000000002
3132,NATURAL SLATE HEART CHALKBOARD ,2011-04-20,42.0,7,7,2.9500000000000006
3133,NATURAL SLATE HEART CHALKBOARD ,2011-04-21,26.0,4,3,3.8238461538461546
3134,NATURAL SLATE HEART CHALKBOARD ,2011-04-22,0.0,0,0,0.0
3135,NATURAL SLATE HEART CHALKBOARD ,2011-04-23,0.0,0,0,0.0
3136,NATURAL SLATE HEART CHALKBOARD ,2011-04-24,0.0,0,0,0.0
3137,NATURAL SLATE HEART CHALKBOARD ,2011-04-25,0.0,0,0,0.0
3138,NATURAL SLATE HEART CHALKBOARD ,2011-04-26,61.0,4,4,2.6818032786885246
3139,NATURAL SLATE HEART CHALKBOARD ,2011-04-27,17.0,4,4,2.95
3140,NATURAL SLATE HEART CHALKBOARD ,2011-04-28,27.0,5,5,3.1603703703703707
3141,NATURAL SLATE HEART CHALKBOARD ,2011-04-29,0.0,0,0,0.0
3142,NATURAL SLATE HEART CHALKBOARD ,2011-04-30,0.0,0,0,0.0
3143,NATURAL SLATE HEART CHALKBOARD ,2011-05-01,12.0,1,1,2.9500000000000006
3144,NATURAL SLATE HEART CHALKBOARD ,2011-05-02,0.0,0,0,0.0
3145,NATURAL SLATE HEART CHALKBOARD ,2011-05-03,25.0,4,4,2.9500000000000006
3146,NATURAL SLATE HEART CHALKBOARD ,2011-05-04,13.0,2,2,2.9500000000000006
3147,NATURAL SLATE HEART CHALKBOARD ,2011-05-05,2.0,2,2,4.37
3148,NATURAL SLATE HEART CHALKBOARD ,2011-05-06,31.0,6,6,3.0416129032258072
3149,NATURAL SLATE HEART CHALKBOARD ,2011-05-07,0.0,0,0,0.0
3150,NATURAL SLATE HEART CHALKBOARD ,2011-05-08,19.0,3,3,2.9500000000000006
3151,NATURAL SLATE HEART CHALKBOARD ,2011-05-09,1.0,1,1,5.79
3152,NATURAL SLATE HEART CHALKBOARD ,2011-05-10,23.0,6,4,3.3204347826086957
3153,NATURAL SLATE HEART CHALKBOARD ,2011-05-11,13.0,3,3,3.1684615384615387
3154,NATURAL SLATE HEART CHALKBOARD ,2011-05-12,26.0,4,4,2.9500000000000006
3155,NATURAL SLATE HEART CHALKBOARD ,2011-05-13,20.0,3,3,3.2340000000000004
3156,NATURAL SLATE HEART CHALKBOARD ,2011-05-14,0.0,0,0,0.0
3157,NATURAL SLATE HEART CHALKBOARD ,2011-05-15,12.0,3,3,2.9500000000000006
3158,NATURAL SLATE HEART CHALKBOARD ,2011-05-16,32.0,4,4,3.1275000000000004
3159,NATURAL SLATE HEART CHALKBOARD ,2011-05-17,27.0,5,4,3.4759259259259263
3160,NATURAL SLATE HEART CHALKBOARD ,2011-05-18,81.0,4,4,3.0285185185185184
3161,NATURAL SLATE HEART CHALKBOARD ,2011-05-19,31.0,7,6,3.1332258064516134
3162,NATURAL SLATE HEART CHALKBOARD ,2011-05-20,19.0,4,4,3.0994736842105266
3163,NATURAL SLATE HEART CHALKBOARD ,2011-05-21,0.0,0,0,0.0
3164,NATURAL SLATE HEART CHALKBOARD ,2011-05-22,54.0,2,2,2.5944444444444446
3165,NATURAL SLATE HEART CHALKBOARD ,2011-05-23,18.0,3,3,2.9500000000000006
3166,NATURAL SLATE HEART CHALKBOARD ,2011-05-24,17.0,6,4,3.284117647058824
3167,NATURAL SLATE HEART CHALKBOARD ,2011-05-25,2.0,1,1,2.95
3168,NATURAL SLATE HEART CHALKBOARD ,2011-05-26,24.0,3,3,2.9500000000000006
3169,NATURAL SLATE HEART CHALKBOARD ,2011-05-27,18.0,3,3,2.9500000000000006
3170,NATURAL SLATE HEART CHALKBOARD ,2011-05-28,0.0,0,0,0.0
3171,NATURAL SLATE HEART CHALKBOARD ,2011-05-29,5.0,3,2,2.95
3172,NATURAL SLATE HEART CHALKBOARD ,2011-05-30,0.0,0,0,0.0
3173,NATURAL SLATE HEART CHALKBOARD ,2011-05-31,11.0,3,3,3.208181818181819
3174,NATURAL SLATE HEART CHALKBOARD ,2011-06-01,17.0,4,3,3.785294117647059
3175,NATURAL SLATE HEART CHALKBOARD ,2011-06-02,6.0,1,1,2.9500000000000006
3176,NATURAL SLATE HEART CHALKBOARD ,2011-06-03,60.0,3,3,2.6300000000000003
3177,NATURAL SLATE HEART CHALKBOARD ,2011-06-04,0.0,0,0,0.0
3178,NATURAL SLATE HEART CHALKBOARD ,2011-06-05,87.0,4,4,2.729310344827586
3179,NATURAL SLATE HEART CHALKBOARD ,2011-06-06,27.0,4,4,3.265555555555556
3180,NATURAL SLATE HEART CHALKBOARD ,2011-06-07,10.0,4,2,4.086
3181,NATURAL SLATE HEART CHALKBOARD ,2011-06-08,27.0,7,4,3.3707407407407413
3182,NATURAL SLATE HEART CHALKBOARD ,2011-06-09,24.0,4,4,2.9500000000000006
3183,NATURAL SLATE HEART CHALKBOARD ,2011-06-10,8.0,2,2,2.95
3184,NATURAL SLATE HEART CHALKBOARD ,2011-06-11,0.0,0,0,0.0
3185,NATURAL SLATE HEART CHALKBOARD ,2011-06-12,12.0,4,4,2.9500000000000006
3186,NATURAL SLATE HEART CHALKBOARD ,2011-06-13,6.0,1,1,2.9500000000000006
3187,NATURAL SLATE HEART CHALKBOARD ,2011-06-14,41.0,5,4,3.296341463414634
3188,NATURAL SLATE HEART CHALKBOARD ,2011-06-15,14.0,4,4,3.1528571428571435
3189,NATURAL SLATE HEART CHALKBOARD ,2011-06-16,6.0,1,1,2.9500000000000006
3190,NATURAL SLATE HEART CHALKBOARD ,2011-06-17,3.0,1,1,2.9500000000000006
3191,NATURAL SLATE HEART CHALKBOARD ,2011-06-18,0.0,0,0,0.0
3192,NATURAL SLATE HEART CHALKBOARD ,2011-06-19,15.0,3,3,2.9500000000000006
3193,NATURAL SLATE HEART CHALKBOARD ,2011-06-20,6.0,3,1,5.79
3194,NATURAL SLATE HEART CHALKBOARD ,2011-06-21,7.0,3,3,4.167142857142857
3195,NATURAL SLATE HEART CHALKBOARD ,2011-06-22,15.0,3,3,2.9500000000000006
3196,NATURAL SLATE HEART CHALKBOARD ,2011-06-23,24.0,6,6,3.423333333333334
3197,NATURAL SLATE HEART CHALKBOARD ,2011-06-24,12.0,2,2,2.9500000000000006
3198,NATURAL SLATE HEART CHALKBOARD ,2011-06-25,0.0,0,0,0.0
3199,NATURAL SLATE HEART CHALKBOARD ,2011-06-26,8.0,2,2,2.95
3200,NATURAL SLATE HEART CHALKBOARD ,2011-06-27,15.0,3,3,3.1393333333333335
3201,NATURAL SLATE HEART CHALKBOARD ,2011-06-28,6.0,1,1,2.9500000000000006
3202,NATURAL SLATE HEART CHALKBOARD ,2011-06-29,14.0,3,3,3.1528571428571435
3203,NATURAL SLATE HEART CHALKBOARD ,2011-06-30,15.0,3,3,2.9500000000000006
3204,NATURAL SLATE HEART CHALKBOARD ,2011-07-01,0.0,0,0,0.0
3205,NATURAL SLATE HEART CHALKBOARD ,2011-07-02,0.0,0,0,0.0
3206,NATURAL SLATE HEART CHALKBOARD ,2011-07-03,4.0,1,1,2.95
3207,NATURAL SLATE HEART CHALKBOARD ,2011-07-04,11.0,4,2,4.240909090909091
